Customer_ID,Frequency,Recency,Monetary,AOV,PF,ProfitMargin,CLTV,CLTV_Segment,Churn_Prob,Revenue_Risk,Preferred_Hour,Preferred_Weekday
13480.0,2,262,627.82,313.91,0.0076335877862595,0.1,87.46347328244275,D,1.0,87.46347328244275,12,4
13481.0,6,360,2026.28,337.7133333333333,0.0166666666666666,0.1,205.4422777777777,C,1.0,205.4422777777777,9,1
13484.0,2,256,476.92,238.46,0.0078125,0.1,67.998359375,D,1.0,67.998359375,13,6
13485.0,10,359,2564.98,256.498,0.0278551532033426,0.1,260.7848746518106,C,1.0,260.7848746518106,15,1
13487.0,2,229,271.47,135.735,0.0087336244541484,0.1,43.26923580786027,D,1.0,43.26923580786027,10,3
13488.0,11,316,6619.57,601.7790909090909,0.0348101265822784,0.1,764.6022310126582,A,1.0,764.6022310126582,13,0
13491.0,18,360,3350.74,186.15222222222224,0.05,0.1,339.7278055555556,B,1.0,339.7278055555556,16,2
13495.0,6,364,3329.39,554.8983333333333,0.0164835164835164,0.1,333.85366758241764,B,1.0,333.85366758241764,13,0
13497.0,5,301,972.28,194.456,0.0166112956810631,0.1,117.9010631229236,D,1.0,117.9010631229236,12,0
13501.0,2,83,1544.79,772.395,0.0240963855421686,0.1,679.3353614457833,A,0.0,0.0,13,1
13502.0,2,132,488.5,244.25,0.0151515151515151,0.1,135.0776515151515,D,1.0,135.0776515151515,10,2
13503.0,5,181,1688.54,337.708,0.0276243093922651,0.1,340.50668508287293,B,1.0,340.50668508287293,13,1
13506.0,4,90,1180.68,295.17,0.0444444444444444,0.1,478.83133333333336,B,0.19,90.97795333333336,12,6
13510.0,7,343,2766.73,395.2471428571429,0.0204081632653061,0.1,294.41879008746355,B,1.0,294.41879008746355,15,0
13512.0,3,196,462.18,154.06,0.0153061224489795,0.1,86.06923469387755,D,1.0,86.06923469387755,13,2
13513.0,2,213,619.49,309.745,0.0093896713615023,0.1,106.15673708920188,D,1.0,106.15673708920188,16,4
13514.0,3,253,663.7,221.2333333333333,0.0118577075098814,0.1,95.751185770751,D,1.0,95.751185770751,15,1
13515.0,2,195,374.7,187.35,0.0102564102564102,0.1,70.13615384615385,D,1.0,70.13615384615385,15,3
13520.0,6,350,3285.05,547.5083333333333,0.0171428571428571,0.1,342.58378571428574,B,1.0,342.58378571428574,11,3
13523.0,2,35,1136.64,568.32,0.0571428571428571,0.1,1185.353142857143,A,0.0,0.0,14,2
13527.0,5,269,2396.23,479.246,0.0185873605947955,0.1,325.1390148698885,B,1.0,325.1390148698885,12,6
13531.0,5,369,1254.72,250.944,0.013550135501355,0.1,124.1118699186992,D,1.0,124.1118699186992,15,3
13534.0,10,141,1850.82,185.082,0.0709219858156028,0.1,479.1129787234043,B,1.0,479.1129787234043,10,2
13537.0,2,26,717.85,358.925,0.0769230769230769,0.1,1007.7509615384618,A,0.0,0.0,10,1
13538.0,5,279,1831.88,366.376,0.017921146953405,0.1,239.6545519713262,C,1.0,239.6545519713262,14,0
13539.0,4,169,938.02,234.505,0.0236686390532544,0.1,202.5901183431953,C,1.0,202.5901183431953,15,1
13540.0,3,188,632.39,210.79666666666665,0.0159574468085106,0.1,122.77784574468085,D,1.0,122.77784574468085,9,0
13541.0,2,143,785.25,392.625,0.0139860139860139,0.1,200.43094405594408,C,1.0,200.43094405594408,16,4
13542.0,17,352,4006.17,235.6570588235294,0.0482954545454545,0.1,415.4125142045455,B,1.0,415.4125142045455,11,6
13543.0,2,52,1439.61,719.8050000000001,0.0384615384615384,0.1,1010.495480769231,A,0.0,0.0,13,0
13544.0,4,232,537.59,134.3975,0.0172413793103448,0.1,84.57773706896552,D,1.0,84.57773706896552,11,6
13545.0,2,153,374.64,187.32,0.0130718954248366,0.1,89.37490196078431,D,1.0,89.37490196078431,11,6
13546.0,2,42,465.15,232.575,0.0476190476190476,0.1,404.2375,B,0.0,0.0,17,0
13552.0,10,229,3238.85,323.885,0.0436681222707423,0.1,516.2359170305676,B,1.0,516.2359170305676,12,4
13554.0,7,66,1638.28,234.04,0.106060606060606,0.1,906.0184848484848,A,0.0,0.0,16,2
13555.0,9,310,4849.91,538.8788888888889,0.0290322580645161,0.1,571.0377903225807,A,1.0,571.0377903225807,11,1
13556.0,2,6,200.82,100.41,0.3333333333333333,0.1,1221.655,A,0.0,0.0,9,3
13557.0,11,315,2448.2,222.5636363636364,0.0349206349206349,0.1,283.68031746031744,C,1.0,283.68031746031744,11,4
13559.0,2,30,990.0,495.0,0.0666666666666666,0.1,1204.5,A,0.0,0.0,11,0
13561.0,10,252,1678.86,167.886,0.0396825396825396,0.1,243.16821428571427,C,1.0,243.16821428571427,14,6
13562.0,5,292,3038.85,607.77,0.0171232876712328,0.1,379.8562500000001,B,1.0,379.8562500000001,16,2
13564.0,35,369,15500.53,442.87228571428574,0.0948509485094851,0.1,1533.2502574525747,A,1.0,1533.2502574525747,16,3
13566.0,3,205,833.41,277.80333333333334,0.0146341463414634,0.1,148.3876341463415,D,1.0,148.3876341463415,12,6
13567.0,4,113,1083.69,270.9225,0.0353982300884955,0.1,350.0414601769912,B,1.0,350.0414601769912,12,2
13569.0,3,60,520.03,173.34333333333333,0.05,0.1,316.35158333333334,B,0.0,0.0,12,1
13571.0,14,349,2454.2200000000003,175.3014285714286,0.0401146131805157,0.1,256.6734383954156,C,1.0,256.6734383954156,13,2
13573.0,4,257,622.07,155.5175,0.0155642023346303,0.1,88.34846303501946,D,1.0,88.34846303501946,15,3
13576.0,11,358,4834.400000000001,439.4909090909092,0.0307262569832402,0.1,492.8927374301677,B,1.0,492.8927374301677,17,2
13577.0,7,342,1801.68,257.3828571428572,0.0204678362573099,0.1,192.2845614035088,C,1.0,192.2845614035088,17,3
13579.0,4,290,1072.0,268.0,0.0137931034482758,0.1,134.9241379310345,D,1.0,134.9241379310345,13,3
13582.0,2,227,241.68,120.84,0.0088105726872246,0.1,38.86044052863437,D,1.0,38.86044052863437,11,0
13584.0,2,177,250.05,125.025,0.0112994350282485,0.1,51.56398305084746,D,1.0,51.56398305084746,13,3
13585.0,3,207,684.54,228.18,0.0144927536231884,0.1,120.70391304347824,D,1.0,120.70391304347824,16,0
13587.0,3,214,961.1,320.3666666666667,0.014018691588785,0.1,163.92593457943926,C,1.0,163.92593457943926,13,3
13589.0,4,284,741.09,185.2725,0.0140845070422535,0.1,95.24572183098591,D,1.0,95.24572183098591,10,6
13590.0,12,362,4367.67,363.9725,0.0331491712707182,0.1,440.38661602209953,B,1.0,440.38661602209953,11,2
13591.0,4,289,976.81,244.2025,0.0138408304498269,0.1,123.36873702422147,D,1.0,123.36873702422147,17,3
13593.0,9,259,3486.61,387.4011111111111,0.0347490347490347,0.1,491.35623552123553,B,1.0,491.35623552123553,10,2
13595.0,3,129,818.22,272.74,0.0232558139534883,0.1,231.5118604651163,C,1.0,231.5118604651163,14,2
13597.0,2,2,396.71,198.355,1.0,0.1,7239.9575,A,0.0,0.0,9,1
13598.0,4,156,609.42,152.355,0.0256410256410256,0.1,142.58865384615385,D,1.0,142.58865384615385,13,6
13599.0,14,371,5013.96,358.14,0.0377358490566037,0.1,493.2871698113208,B,1.0,493.2871698113208,10,1
13601.0,2,154,491.82,245.91,0.0129870129870129,0.1,116.56772727272728,D,1.0,116.56772727272728,15,4
13602.0,3,179,596.28,198.76,0.0167597765363128,0.1,121.58782122905028,D,1.0,121.58782122905028,11,3
13605.0,2,184,522.67,261.335,0.0108695652173913,0.1,103.68182065217393,D,1.0,103.68182065217393,17,2
13610.0,7,316,1044.0,149.14285714285714,0.0221518987341772,0.1,120.58860759493672,D,1.0,120.58860759493672,14,2
13611.0,7,362,2147.73,306.81857142857143,0.0193370165745856,0.1,216.5528867403315,C,1.0,216.5528867403315,14,0
13613.0,5,207,1039.85,207.97000000000003,0.0241545893719806,0.1,183.35519323671505,C,1.0,183.35519323671505,12,2
13614.0,2,157,748.73,374.365,0.0127388535031847,0.1,174.06780254777073,C,1.0,174.06780254777073,13,6
13615.0,7,280,5854.84,836.4057142857143,0.025,0.1,763.2202142857144,A,1.0,763.2202142857144,13,4
13616.0,2,122,288.1,144.05,0.0163934426229508,0.1,86.19385245901641,D,1.0,86.19385245901641,14,6
13617.0,5,86,734.57,146.91400000000002,0.0581395348837209,0.1,311.7651744186047,B,0.05,15.588258720930236,15,6
13619.0,2,129,231.69,115.845,0.0155038759689922,0.1,65.55569767441861,D,1.0,65.55569767441861,11,6
13623.0,5,356,1818.71,363.742,0.0140449438202247,0.1,186.4688623595506,C,1.0,186.4688623595506,13,2
13627.0,2,152,607.43,303.715,0.0131578947368421,0.1,145.86312499999997,D,1.0,145.86312499999997,14,6
13629.0,8,252,5578.5,697.3125,0.0317460317460317,0.1,807.9970238095237,A,1.0,807.9970238095237,9,2
13632.0,3,217,1526.88,508.96,0.0138248847926267,0.1,256.82543778801846,C,1.0,256.82543778801846,12,2
13634.0,11,323,3498.31,318.0281818181818,0.0340557275541795,0.1,395.3198606811145,B,1.0,395.3198606811145,14,6
13635.0,3,296,1928.13,642.7099999999999,0.0101351351351351,0.1,237.75927364864864,C,1.0,237.75927364864864,10,3
13641.0,5,93,1016.47,203.294,0.053763440860215,0.1,398.9371505376344,B,1.0,398.9371505376344,12,2
13643.0,7,349,1637.33,233.9042857142857,0.0200573065902578,0.1,171.23938395415473,C,1.0,171.23938395415473,15,1
13647.0,4,108,1393.56,348.39,0.037037037037037,0.1,470.9716666666666,B,1.0,470.9716666666666,10,0
13648.0,8,337,1764.02,220.5025,0.0237388724035608,0.1,191.0585459940653,C,1.0,191.0585459940653,14,2
13649.0,5,160,1332.28,266.456,0.03125,0.1,303.926375,B,1.0,303.926375,16,6
13650.0,4,308,1451.66,362.915,0.0129870129870129,0.1,172.0311363636364,C,1.0,172.0311363636364,13,1
13652.0,3,283,1475.77,491.92333333333335,0.0106007067137809,0.1,190.3378268551237,C,1.0,190.3378268551237,14,3
13654.0,5,357,3600.67,720.134,0.0140056022408963,0.1,368.1357282913166,B,1.0,368.1357282913166,11,6
13655.0,4,216,1347.54,336.885,0.0185185185185185,0.1,227.70930555555552,C,1.0,227.70930555555552,9,1
13656.0,2,95,699.2,349.6,0.0210526315789473,0.1,268.64000000000004,C,1.0,268.64000000000004,10,2
13658.0,4,289,3386.33,846.5825,0.0138408304498269,0.1,427.685276816609,B,1.0,427.685276816609,13,4
13659.0,10,244,3321.68,332.168,0.040983606557377,0.1,496.8906557377049,B,1.0,496.8906557377049,10,3
13662.0,8,272,1352.35,169.04375,0.0294117647058823,0.1,181.4734375,C,1.0,181.4734375,10,4
13663.0,4,266,1858.04,464.51,0.0150375939849624,0.1,254.95661654135336,C,1.0,254.95661654135336,14,2
13665.0,3,117,1711.66,570.5533333333333,0.0256410256410256,0.1,533.9794017094017,B,1.0,533.9794017094017,13,4
13666.0,2,315,43.25,21.625,0.0063492063492063,0.1,5.011507936507937,D,0.99,4.961392857142857,15,4
13668.0,14,344,6726.35,480.4535714285715,0.0406976744186046,0.1,713.6970203488373,A,1.0,713.6970203488373,11,3
13676.0,2,80,243.9,121.95,0.025,0.1,111.27937500000002,D,0.0,0.0,17,4
13677.0,2,115,556.1899999999999,278.095,0.017391304347826,0.1,176.52986956521738,C,1.0,176.52986956521738,17,2
13679.0,3,241,281.26,93.75333333333332,0.0124481327800829,0.1,42.59746887966805,D,1.0,42.59746887966805,16,4
13680.0,8,263,7713.25,964.15625,0.0304182509505703,0.1,1070.4700570342206,A,1.0,1070.4700570342206,14,3
13684.0,3,230,529.75,176.58333333333334,0.0130434782608695,0.1,84.06902173913045,D,1.0,84.06902173913045,14,6
13686.0,2,21,337.04,168.52,0.0952380952380952,0.1,585.807619047619,A,0.0,0.0,13,2
13692.0,2,11,1626.08,813.04,0.1818181818181818,0.1,5395.62909090909,A,0.0,0.0,13,4
13693.0,9,358,2011.82,223.5355555555556,0.0251396648044692,0.1,205.1157262569833,C,1.0,205.1157262569833,10,6
13694.0,94,361,131443.19,1398.3318085106382,0.260387811634349,0.1,13289.962423822715,A,1.0,13289.962423822715,10,0
13696.0,3,244,2020.4,673.4666666666667,0.0122950819672131,0.1,302.2319672131148,B,1.0,302.2319672131148,14,3
13698.0,2,85,465.53,232.765,0.0235294117647058,0.1,199.90405882352945,C,0.0,0.0,11,3
13700.0,3,253,348.34,116.11333333333332,0.0118577075098814,0.1,50.25458498023716,D,1.0,50.25458498023716,11,0
13705.0,5,250,1323.47,264.694,0.02,0.1,193.22662000000005,C,1.0,193.22662000000005,14,3
13707.0,3,106,2559.45,853.15,0.0283018867924528,0.1,881.3200471698112,A,0.99,872.5068466981131,10,2
13709.0,5,251,1263.7,252.74,0.0199203187250996,0.1,183.7651394422311,C,1.0,183.7651394422311,10,6
13710.0,2,188,329.04,164.52,0.0106382978723404,0.1,63.88276595744682,D,1.0,63.88276595744682,12,1
13711.0,7,317,1540.2,220.02857142857144,0.0220820189274447,0.1,177.34164037854893,C,1.0,177.34164037854893,18,3
13713.0,3,174,743.26,247.75333333333333,0.0172413793103448,0.1,155.91373563218391,D,1.0,155.91373563218391,16,2
13715.0,13,265,7403.95,569.5346153846153,0.0490566037735849,0.1,1019.7893396226416,A,1.0,1019.7893396226416,15,3
13717.0,2,28,318.29,159.145,0.0714285714285714,0.1,414.91375,B,0.0,0.0,9,2
13719.0,6,177,1773.57,295.595,0.0338983050847457,0.1,365.736186440678,B,1.0,365.736186440678,14,0
13722.0,7,225,3260.0,465.7142857142857,0.0311111111111111,0.1,528.8444444444444,B,1.0,528.8444444444444,10,1
13723.0,5,219,1009.35,201.87,0.0228310502283105,0.1,168.22500000000002,C,1.0,168.22500000000002,14,2
13727.0,6,118,746.57,124.42833333333334,0.0508474576271186,0.1,230.93055084745765,C,1.0,230.93055084745765,11,2
13728.0,10,342,1839.03,183.903,0.0292397660818713,0.1,196.27074561403504,C,1.0,196.27074561403504,14,2
13729.0,3,248,724.73,241.57666666666668,0.0120967741935483,0.1,106.66389112903228,D,1.0,106.66389112903228,14,6
13733.0,2,324,487.03,243.515,0.0061728395061728,0.1,54.866033950617286,D,1.0,54.866033950617286,12,0
13734.0,4,94,6701.640000000001,1675.4100000000003,0.0425531914893617,0.1,2602.2325531914903,A,0.95,2472.120925531916,15,4
13735.0,9,350,6927.9800000000005,769.7755555555556,0.0257142857142857,0.1,722.4893428571429,A,1.0,722.4893428571429,15,3
13736.0,5,307,2034.31,406.862,0.01628664495114,0.1,241.86421824104232,C,1.0,241.86421824104232,11,6
13740.0,4,322,1247.02,311.755,0.0124223602484472,0.1,141.35475155279502,D,1.0,141.35475155279502,12,2
13747.0,2,51,169.79999999999998,84.89999999999999,0.0392156862745098,0.1,121.52352941176468,D,0.01,1.215235294117647,9,0
13748.0,5,364,1320.1,264.02,0.0137362637362637,0.1,132.37266483516484,D,1.0,132.37266483516484,9,0
13750.0,6,236,1954.92,325.82,0.0254237288135593,0.1,302.3499152542373,B,1.0,302.3499152542373,11,3
13753.0,3,138,1353.31,451.1033333333333,0.0217391304347826,0.1,357.9406884057971,B,1.0,357.9406884057971,14,1
13756.0,10,356,4017.980000000001,401.79800000000006,0.0280898876404494,0.1,411.9558146067416,B,1.0,411.9558146067416,16,2
13758.0,10,372,6226.43,622.643,0.0268817204301075,0.1,610.9265994623656,A,1.0,610.9265994623656,16,2
13760.0,3,189,1076.85,358.95,0.0158730158730158,0.1,207.96309523809524,C,1.0,207.96309523809524,13,6
13761.0,4,154,881.52,220.38,0.0259740259740259,0.1,208.9316883116884,C,1.0,208.9316883116884,11,6
13762.0,4,105,2165.76,541.44,0.0380952380952381,0.1,752.8594285714288,A,1.0,752.8594285714288,11,6
13763.0,2,17,3502.48,1751.24,0.1176470588235294,0.1,7520.030588235295,A,0.01,75.20030588235295,17,3
13764.0,3,73,1431.5,477.1666666666667,0.0410958904109589,0.1,715.75,A,0.0,0.0,15,6
13767.0,39,369,18320.17,469.7479487179488,0.1056910569105691,0.1,1812.157737127372,A,1.0,1812.157737127372,12,1
13768.0,2,4,875.97,437.985,0.5,0.1,7993.22625,A,0.0,0.0,10,2
13769.0,11,356,3003.9100000000003,273.0827272727273,0.0308988764044943,0.1,307.9851544943821,B,1.0,307.9851544943821,11,2
13770.0,4,308,785.37,196.3425,0.0129870129870129,0.1,93.07144480519482,D,1.0,93.07144480519482,12,2
13771.0,5,119,3094.37,618.874,0.042016806722689,0.1,949.1134873949584,A,0.99,939.6223525210088,12,3
13772.0,5,253,1982.09,396.418,0.0197628458498023,0.1,285.953695652174,C,1.0,285.953695652174,13,3
13773.0,2,263,301.54,150.77,0.0076045627376425,0.1,41.84870722433461,D,1.0,41.84870722433461,11,0
13777.0,37,371,30501.26,824.3583783783785,0.0997304582210242,0.1,3000.7978167115907,A,1.0,3000.7978167115907,9,2
13778.0,3,74,945.79,315.2633333333333,0.0405405405405405,0.1,466.5045270270271,B,0.0,0.0,13,6
13781.0,2,128,650.99,325.495,0.015625,0.1,185.6338671875,C,1.0,185.6338671875,14,0
13782.0,7,279,881.72,125.96,0.025089605734767,0.1,115.3504659498208,D,1.0,115.3504659498208,12,6
13783.0,4,185,1542.09,385.5225,0.0216216216216216,0.1,304.2501891891892,B,1.0,304.2501891891892,11,2
13784.0,3,15,447.44,149.14666666666668,0.2,0.1,1088.770666666667,A,0.0,0.0,12,2
13785.0,4,31,542.49,135.6225,0.1290322580645161,0.1,638.7382258064517,A,0.0,0.0,10,0
13786.0,6,368,3128.54,521.4233333333333,0.0163043478260869,0.1,310.3035597826087,B,1.0,310.3035597826087,13,6
13787.0,4,236,913.46,228.365,0.0169491525423728,0.1,141.2766525423729,D,1.0,141.2766525423729,11,3
13795.0,4,249,836.3,209.075,0.0160642570281124,0.1,122.59016064257024,D,1.0,122.59016064257024,11,4
13797.0,3,210,1179.45,393.15,0.0142857142857142,0.1,204.99964285714287,C,1.0,204.99964285714287,12,2
13798.0,54,359,38683.02,716.3522222222222,0.1504178272980501,0.1,3932.953286908078,A,1.0,3932.953286908078,15,6
13799.0,7,199,2114.71,302.1014285714286,0.0351758793969849,0.1,387.8739447236181,B,1.0,387.8739447236181,12,1
13800.0,2,306,1121.24,560.62,0.0065359477124183,0.1,133.7426797385621,D,1.0,133.7426797385621,14,1
13802.0,16,287,21659.69,1353.730625,0.0557491289198606,0.1,2754.6295644599304,A,1.0,2754.6295644599304,11,3
13803.0,2,187,1061.84,530.92,0.0106951871657754,0.1,207.25754010695184,C,1.0,207.25754010695184,10,0
13804.0,2,1,572.73,286.365,2.0,0.1,20904.645000000004,A,0.0,0.0,10,2
13807.0,3,368,422.2,140.73333333333332,0.0081521739130434,0.1,41.875815217391306,D,1.0,41.875815217391306,14,4
13809.0,2,65,524.65,262.325,0.0307692307692307,0.1,294.61115384615385,B,0.0,0.0,11,6
13813.0,4,205,1398.61,349.6525,0.0195121951219512,0.1,249.0208048780488,C,1.0,249.0208048780488,8,2
13815.0,4,259,3448.38,862.095,0.0154440154440154,0.1,485.96861003861005,B,1.0,485.96861003861005,9,4
13819.0,3,68,1502.0,500.6666666666667,0.0441176470588235,0.1,806.2205882352941,A,0.0,0.0,16,1
13820.0,3,262,660.65,220.21666666666667,0.0114503816793893,0.1,92.03711832061067,D,1.0,92.03711832061067,13,6
13821.0,4,310,1025.09,256.2725,0.0129032258064516,0.1,120.69608064516127,D,1.0,120.69608064516127,13,3
13823.0,5,343,2445.79,489.158,0.0145772594752186,0.1,260.26628279883386,C,1.0,260.26628279883386,11,4
13824.0,7,258,1615.82,230.83142857142852,0.0271317829457364,0.1,228.59468992248063,C,1.0,228.59468992248063,12,2
13825.0,2,108,255.59,127.795,0.0185185185185185,0.1,86.3799537037037,D,1.0,86.3799537037037,14,2
13831.0,13,359,4820.59,370.8146153846154,0.0362116991643454,0.1,490.1156963788301,B,1.0,490.1156963788301,13,3
13834.0,2,92,324.19,162.095,0.0217391304347826,0.1,128.61885869565216,D,0.98,126.04648152173912,12,0
13835.0,3,126,260.7,86.89999999999999,0.0238095238095238,0.1,75.52023809523808,D,1.0,75.52023809523808,8,3
13836.0,2,15,620.37,310.185,0.1333333333333333,0.1,1509.567,A,0.0,0.0,13,3
13838.0,7,209,1274.36,182.0514285714286,0.0334928229665071,0.1,222.5556937799044,C,1.0,222.5556937799044,12,6
13842.0,10,294,2244.29,224.429,0.0340136054421768,0.1,278.6278401360545,C,1.0,278.6278401360545,15,2
13848.0,6,363,2080.0,346.6666666666667,0.0165289256198347,0.1,209.1460055096419,C,1.0,209.1460055096419,15,2
13849.0,3,227,1931.35,643.7833333333333,0.013215859030837,0.1,310.5474669603525,B,1.0,310.5474669603525,12,4
13851.0,5,299,1955.0,391.0,0.0167224080267558,0.1,238.65384615384616,C,1.0,238.65384615384616,11,3
13854.0,15,334,4144.44,276.296,0.0449101796407185,0.1,452.91035928143714,B,1.0,452.91035928143714,10,3
13855.0,4,230,1310.34,327.58500000000004,0.017391304347826,0.1,207.9452608695653,C,1.0,207.9452608695653,10,3
13856.0,8,156,753.53,94.19125,0.0512820512820512,0.1,176.30669871794873,C,1.0,176.30669871794873,15,1
13857.0,6,177,1001.01,166.835,0.0338983050847457,0.1,206.42296610169493,C,1.0,206.42296610169493,12,3
13861.0,2,101,273.26,136.63,0.0198019801980198,0.1,98.75237623762376,D,1.0,98.75237623762376,14,2
13863.0,3,127,933.77,311.25666666666666,0.0236220472440944,0.1,268.366968503937,C,1.0,268.366968503937,13,1
13869.0,6,309,5006.62,834.4366666666666,0.0194174757281553,0.1,591.3968608414239,A,1.0,591.3968608414239,14,6
13870.0,7,282,2941.14,420.1628571428572,0.0248226950354609,0.1,380.67946808510646,B,1.0,380.67946808510646,9,1
13871.0,4,290,1482.6,370.65,0.0137931034482758,0.1,186.60310344827587,C,1.0,186.60310344827587,13,6
13872.0,3,198,919.57,306.52333333333337,0.0151515151515151,0.1,169.51669191919194,C,1.0,169.51669191919194,13,1
13873.0,5,262,649.32,129.864,0.0190839694656488,0.1,90.45870229007636,D,1.0,90.45870229007636,12,6
13874.0,6,168,1508.7,251.45,0.0357142857142857,0.1,327.7830357142857,B,1.0,327.7830357142857,12,3
13875.0,9,335,3027.58,336.3977777777778,0.026865671641791,0.1,329.8706567164179,B,1.0,329.8706567164179,10,3
13877.0,2,219,332.44,166.22,0.0091324200913242,0.1,55.406666666666666,D,1.0,55.406666666666666,17,3
13878.0,3,56,1191.53,397.1766666666667,0.0535714285714285,0.1,776.6222321428572,A,0.0,0.0,13,2
13880.0,5,194,1171.89,234.378,0.0257731958762886,0.1,220.48445876288665,C,1.0,220.48445876288665,12,1
13881.0,23,270,28019.58,1218.2426086956525,0.0851851851851851,0.1,3787.832111111112,A,0.99,3749.953790000001,10,0
13883.0,10,327,3885.54,388.554,0.0305810397553516,0.1,433.7070642201834,B,1.0,433.7070642201834,10,6
13884.0,5,93,1100.88,220.176,0.053763440860215,0.1,432.06580645161296,B,0.99,427.7451483870968,13,6
13888.0,5,170,1563.42,312.684,0.0294117647058823,0.1,335.6754705882354,B,1.0,335.6754705882354,11,6
13889.0,5,303,1574.3300000000002,314.86600000000004,0.0165016501650165,0.1,189.6470132013201,C,1.0,189.6470132013201,14,4
13890.0,4,358,1043.57,260.8925,0.0111731843575419,0.1,106.3975,D,1.0,106.3975,12,1
13891.0,3,203,863.5600000000001,287.8533333333333,0.0147783251231527,0.1,155.27064039408867,D,1.0,155.27064039408867,13,3
13892.0,2,97,634.68,317.34,0.0206185567010309,0.1,238.8228865979381,C,1.0,238.8228865979381,10,3
13895.0,2,220,1415.45,707.725,0.009090909090909,0.1,234.8360227272728,C,1.0,234.8360227272728,13,3
13897.0,2,238,849.56,424.78,0.0084033613445378,0.1,130.2896638655462,D,1.0,130.2896638655462,13,6
13900.0,3,235,869.64,289.88,0.0127659574468085,0.1,135.07174468085103,D,1.0,135.07174468085103,14,4
13901.0,10,329,2809.14,280.914,0.0303951367781155,0.1,311.6523100303952,B,1.0,311.6523100303952,9,3
13902.0,5,92,34095.26,6819.052000000001,0.0543478260869565,0.1,13526.923804347827,A,0.94,12715.308376086958,11,0
13909.0,2,98,286.6,143.3,0.0204081632653061,0.1,106.74387755102042,D,1.0,106.74387755102042,17,1
13911.0,11,268,1654.08,150.3709090909091,0.0410447761194029,0.1,225.2758208955224,C,1.0,225.2758208955224,15,0
13916.0,4,211,1275.81,318.9525,0.0189573459715639,0.1,220.69699052132705,C,1.0,220.69699052132705,10,2
13919.0,2,116,975.87,487.935,0.0172413793103448,0.1,307.0625431034483,B,1.0,307.0625431034483,9,3
13920.0,4,130,1774.68,443.67,0.0307692307692307,0.1,498.2755384615385,B,1.0,498.2755384615385,12,2
13921.0,4,319,730.7,182.675,0.012539184952978,0.1,83.60673981191223,D,1.0,83.60673981191223,11,1
13922.0,2,30,692.95,346.475,0.0666666666666666,0.1,843.0891666666669,A,0.0,0.0,14,6
13929.0,9,278,2651.45,294.60555555555555,0.0323741007194244,0.1,348.1220323741007,B,1.0,348.1220323741007,9,4
13931.0,9,344,4019.85,446.65,0.0261627906976744,0.1,426.5247819767442,B,1.0,426.5247819767442,12,2
13935.0,3,55,6116.92,2038.973333333333,0.0545454545454545,0.1,4059.4105454545456,A,0.0,0.0,16,3
13936.0,2,31,563.08,281.54,0.064516129032258,0.1,662.9812903225807,A,0.0,0.0,14,3
13939.0,4,181,992.41,248.1025,0.0220994475138121,0.1,200.12687845303867,C,1.0,200.12687845303867,14,0
13941.0,11,350,6009.34,546.3036363636364,0.0314285714285714,0.1,626.6883142857146,A,1.0,626.6883142857146,10,2
13945.0,2,85,854.15,427.075,0.0235294117647058,0.1,366.78205882352944,B,0.0,0.0,9,1
13946.0,3,359,1314.66,438.22,0.0083565459610027,0.1,133.6632033426184,D,1.0,133.6632033426184,11,4
13948.0,3,324,446.76,148.92,0.0092592592592592,0.1,50.32944444444444,D,1.0,50.32944444444444,12,6
13952.0,12,343,9572.45,797.7041666666668,0.0349854227405247,0.1,1018.6426384839652,A,1.0,1018.6426384839652,15,2
13953.0,5,319,3125.0,625.0,0.0156739811912225,0.1,357.5626959247649,B,1.0,357.5626959247649,12,4
13957.0,3,240,458.25,152.75,0.0125,0.1,69.6921875,D,1.0,69.6921875,10,0
13958.0,8,354,4709.2300000000005,588.6537500000001,0.0225988700564971,0.1,485.5562005649719,B,1.0,485.5562005649719,13,4
13959.0,3,112,477.98,159.32666666666668,0.0267857142857142,0.1,155.77026785714287,D,1.0,155.77026785714287,14,0
13963.0,14,229,2347.33,167.66642857142855,0.0611353711790393,0.1,374.137751091703,B,1.0,374.137751091703,10,1
13964.0,2,43,438.9,219.45,0.0465116279069767,0.1,372.55465116279066,B,0.0,0.0,12,1
13965.0,3,226,996.61,332.2033333333333,0.0132743362831858,0.1,160.95692477876108,C,1.0,160.95692477876108,15,1
13969.0,18,259,4311.93,239.55166666666668,0.0694980694980695,0.1,607.6658108108109,A,1.0,607.6658108108109,19,3
13970.0,2,51,846.55,423.275,0.0392156862745098,0.1,605.8642156862745,A,0.0,0.0,11,1
13971.0,6,258,1909.31,318.2183333333333,0.0232558139534883,0.1,270.1155620155038,C,1.0,270.1155620155038,13,1
13975.0,6,282,2832.56,472.0933333333333,0.0212765957446808,0.1,366.6256737588652,B,1.0,366.6256737588652,13,1
13976.0,3,161,834.38,278.12666666666667,0.0186335403726708,0.1,189.16068322981369,C,1.0,189.16068322981369,13,2
13979.0,6,343,2546.36,424.3933333333334,0.0174927113702623,0.1,270.9683381924198,C,1.0,270.9683381924198,13,3
13980.0,4,216,599.78,149.945,0.0185185185185185,0.1,101.35171296296296,D,1.0,101.35171296296296,14,6
13982.0,6,322,2573.78,428.9633333333333,0.0186335403726708,0.1,291.7483540372671,B,1.0,291.7483540372671,14,2
